solicitation_number,title,agency,docname,document_token,attempted_url,resolved_url,downloaded,parsed,parse_elapsed_s,parse_error,extracted_text_len,sha256,bytes,pdf_path,http_status,content_type,stage,ok
DCKA-2024-B-0080,Multimodal Traffic Safety Construction,DDOT,DCKA-2024-B-0080_Att1.pdf,RENLQS0yMDI0LUItMDA4MMKmezUwQTUyNzkwLTAwMDAtQzQxNi04NEYyLTcxNEU1QjRGRTU0OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKmezUwQTUyNzkwLTAwMDAtQzQxNi04NEYyLTcxNEU1QjRGRTU0OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKmezUwQTUyNzkwLTAwMDAtQzQxNi04NEYyLTcxNEU1QjRGRTU0OX0=,True,False,9.234,parse_timeout>8.0s,0.0,85f909eded4fbeb8f48c06c0fa651c9b831ff2844eeb7efc306ec213f282753a,1299141.0,data\raw\dc_pass_docs\DCKA-2024-B-0080_Att1.pdf,,,,
DCKA-2024-B-0080,Multimodal Traffic Safety Construction,DDOT,DCKA-2024-B-0080_Amd1.pdf,RENLQS0yMDI0LUItMDA4MMKme0QwMEZDNjkwLTAwMDAtQ0UxRi1CNDVCLUU5QkMzN0ZDODk4Qn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKme0QwMEZDNjkwLTAwMDAtQ0UxRi1CNDVCLUU5QkMzN0ZDODk4Qn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKme0QwMEZDNjkwLTAwMDAtQ0UxRi1CNDVCLUU5QkMzN0ZDODk4Qn0=,True,True,1.515,,4159.0,28ecbd4a035486a79dea149da2e0cc026f461e0ed819307de3a248f474c790b7,203730.0,data\raw\dc_pass_docs\DCKA-2024-B-0080_Amd1.pdf,,,,
DCKA-2024-B-0080,Multimodal Traffic Safety Construction,DDOT,DCKA-2024-B-0080_Amd3.pdf,RENLQS0yMDI0LUItMDA4MMKme0MwOUYyODkxLTAwMDAtQzgxOS04OTRFLTVDMDY1RDRBRjIzQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKme0MwOUYyODkxLTAwMDAtQzgxOS04OTRFLTVDMDY1RDRBRjIzQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKme0MwOUYyODkxLTAwMDAtQzgxOS04OTRFLTVDMDY1RDRBRjIzQ30=,True,True,1.505,,4535.0,f5add41526cb7242c99a2539d987ef9fb192d81607a6083bdef1acb2f94f62b3,270634.0,data\raw\dc_pass_docs\DCKA-2024-B-0080_Amd3.pdf,,,,
DCKA-2024-B-0080,Multimodal Traffic Safety Construction,DDOT,DCKA-2024-B-0080_Amd2.pdf,RENLQS0yMDI0LUItMDA4MMKmezUwQTAyODkxLTAwMDAtQzMxRC1CRDVGLTRCNzgwQzM0NTg4OH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKmezUwQTAyODkxLTAwMDAtQzMxRC1CRDVGLTRCNzgwQzM0NTg4OH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4MMKmezUwQTAyODkxLTAwMDAtQzMxRC1CRDVGLTRCNzgwQzM0NTg4OH0=,True,True,2.952,,3766.0,b597929954069d4f9d59763a9a8c02be863b9374e359aa9eadc5c64fe9bc08a2,171749.0,data\raw\dc_pass_docs\DCKA-2024-B-0080_Amd2.pdf,,,,
DCKA-2024-B-0073,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14702/118,DOT,DCKA-2024-B-0073_Amd2.pdf,RENLQS0yMDI0LUItMDA3M8KmezQwQTEyODkxLTAwMDAtQ0QxQi04M0JDLTA3OTZEODFEQzk0N30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8KmezQwQTEyODkxLTAwMDAtQ0QxQi04M0JDLTA3OTZEODFEQzk0N30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8KmezQwQTEyODkxLTAwMDAtQ0QxQi04M0JDLTA3OTZEODFEQzk0N30=,False,,,,,,,,500.0,,,
DCKA-2024-B-0073,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14702/118,DOT,DCKA-2024-B-0073_Amd3.pdf,RENLQS0yMDI0LUItMDA3M8Kme0QwQTAyODkxLTAwMDAtQzExQS04NEQ3LTc5ODk4MTNFQjhERn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8Kme0QwQTAyODkxLTAwMDAtQzExQS04NEQ3LTc5ODk4MTNFQjhERn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8Kme0QwQTAyODkxLTAwMDAtQzExQS04NEQ3LTc5ODk4MTNFQjhERn0=,True,True,2.735,,4527.0,a699eb7fc3420c69c610d2d00e740333e68f8d9a28d7f0401233890fa0d007da,111408.0,data\raw\dc_pass_docs\DCKA-2024-B-0073_Amd3.pdf,,,,
DCKA-2024-B-0073,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14702/118,DOT,DCKA-2024-B-0073_Amd1.pdf,RENLQS0yMDI0LUItMDA3M8KmezcwMTBDNjkwLTAwMDAtQzkxNC1CRTVDLUU0OUQxMDdCNEYxRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8KmezcwMTBDNjkwLTAwMDAtQzkxNC1CRTVDLUU0OUQxMDdCNEYxRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8KmezcwMTBDNjkwLTAwMDAtQzkxNC1CRTVDLUU0OUQxMDdCNEYxRX0=,True,True,1.899,,3289.0,17f4d5252d4dd36fbaf190b9ba971ca8142089b3d6f065df82424de2d7e6ed78,260566.0,data\raw\dc_pass_docs\DCKA-2024-B-0073_Amd1.pdf,,,,
DCKA-2024-B-0073,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14702/118,DOT,DCKA-2024-B-0073_Amd5.pdf,RENLQS0yMDI0LUItMDA3M8KmezYwMjQ4RjkxLTAwMDAtQ0QxMi1CMUUzLTdCMTE4MzYxREJGRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8KmezYwMjQ4RjkxLTAwMDAtQ0QxMi1CMUUzLTdCMTE4MzYxREJGRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8KmezYwMjQ4RjkxLTAwMDAtQ0QxMi1CMUUzLTdCMTE4MzYxREJGRX0=,True,True,2.052,,3567.0,f5aa05c7e3639b4aa410c078bea9427801951597435cf22569b4d7542400cbc0,158967.0,data\raw\dc_pass_docs\DCKA-2024-B-0073_Amd5.pdf,,,,
DCKA-2024-B-0073,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14702/118,DOT,DCKA-2024-B-0073_Amd4.pdf,RENLQS0yMDI0LUItMDA3M8Kme0YwMjQ4RjkxLTAwMDAtQzAxQS1CMzBCLUE0NDAyNjRBNDgzMX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8Kme0YwMjQ4RjkxLTAwMDAtQzAxQS1CMzBCLUE0NDAyNjRBNDgzMX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA3M8Kme0YwMjQ4RjkxLTAwMDAtQzAxQS1CMzBCLUE0NDAyNjRBNDgzMX0=,True,True,1.476,,3527.0,375a58576acb379098fa794ca6951cebb886ce23acb33d20b6d94cde56046f27,93617.0,data\raw\dc_pass_docs\DCKA-2024-B-0073_Amd4.pdf,,,,
DCKA-2024-B-0086,Construction of Garfield Park-Canal Park Connector,DDOT,DCKA-2024-B-0086_Amd2.pdf,RENLQS0yMDI0LUItMDA4NsKmezMwOUUyODkxLTAwMDAtQzAxRS05M0IyLUIxRjI3NDRGRDBDMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4NsKmezMwOUUyODkxLTAwMDAtQzAxRS05M0IyLUIxRjI3NDRGRDBDMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4NsKmezMwOUUyODkxLTAwMDAtQzAxRS05M0IyLUIxRjI3NDRGRDBDMn0=,True,True,1.437,,3528.0,9d3a540aa162a5cf9464cbfc3ea9140cf39ec77bd540b42fa859ecdac19da8e0,210231.0,data\raw\dc_pass_docs\DCKA-2024-B-0086_Amd2.pdf,,,,
DCKA-2024-B-0086,Construction of Garfield Park-Canal Park Connector,DDOT,DCKA-2024-B-0086_Amd1.pdf,RENLQS0yMDI0LUItMDA4NsKmezQwOUYyODkxLTAwMDAtQzQxRC05QkU5LTY4NkM0OEU5ODNGNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4NsKmezQwOUYyODkxLTAwMDAtQzQxRC05QkU5LTY4NkM0OEU5ODNGNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA4NsKmezQwOUYyODkxLTAwMDAtQzQxRC05QkU5LTY4NkM0OEU5ODNGNH0=,True,True,1.51,,3996.0,ae39ca07b7c7b7e36fa5c9432b82b71b5669166ffaa8c26248339430c0575386,263003.0,data\raw\dc_pass_docs\DCKA-2024-B-0086_Amd1.pdf,,,,
DCKA-2024-B-0093,FY24 Coin Revenue Collection,DDOT,DCKA-2024-B-0093_Att1.pdf,RENLQS0yMDI0LUItMDA5M8KmezUwOUQyODkxLTAwMDAtQzIxMi1CNTQzLTM0NzVFRDA2QTQzNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA5M8KmezUwOUQyODkxLTAwMDAtQzIxMi1CNTQzLTM0NzVFRDA2QTQzNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA5M8KmezUwOUQyODkxLTAwMDAtQzIxMi1CNTQzLTM0NzVFRDA2QTQzNH0=,True,False,9.223,parse_timeout>8.0s,0.0,de1a78a8fb57a7511664653160837faeb90fcf582319774e24b6f707fbf33d5b,1052314.0,data\raw\dc_pass_docs\DCKA-2024-B-0093_Att1.pdf,,,,
DCKA-2024-B-0093,FY24 Coin Revenue Collection,DDOT,DCKA-2024-B-0093_Amd2.pdf,RENLQS0yMDI0LUItMDA5M8KmezUwMjM4RjkxLTAwMDAtQ0YxRi05QkE5LUY5MDc3MEYyREFDRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA5M8KmezUwMjM4RjkxLTAwMDAtQ0YxRi05QkE5LUY5MDc3MEYyREFDRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA5M8KmezUwMjM4RjkxLTAwMDAtQ0YxRi05QkE5LUY5MDc3MEYyREFDRn0=,True,True,1.7,,3878.0,37375de794f577ebb4a97235276398c87668a4ee833baf0b3c54f99c5c0123eb,436993.0,data\raw\dc_pass_docs\DCKA-2024-B-0093_Amd2.pdf,,,,
DCKA-2024-B-0093,FY24 Coin Revenue Collection,DDOT,DCKA-2024-B-0093_Amd1.pdf,RENLQS0yMDI0LUItMDA5M8Kme0QwMjM4RjkxLTAwMDAtQzUxNi1BQ0RGLTMwREEwNjVBNkYyN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA5M8Kme0QwMjM4RjkxLTAwMDAtQzUxNi1BQ0RGLTMwREEwNjVBNkYyN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI0LUItMDA5M8Kme0QwMjM4RjkxLTAwMDAtQzUxNi1BQ0RGLTMwREEwNjVBNkYyN30=,True,True,1.495,,4944.0,c188ce7a625bcbba77c9fa677564eaea9cfbbec8fc584e8c5e0c9270584f25f1,317539.0,data\raw\dc_pass_docs\DCKA-2024-B-0093_Amd1.pdf,,,,
DCEB-2024-Q-1001,Real Estate and Financial Advisory Services,DMPED,DCEB-2024-Q-1001_Amd1.pdf,RENFQi0yMDI0LVEtMTAwMcKmezgwMjU4RjkxLTAwMDAtQ0YxMy04OEQxLTQwMDg0NzAxNDMxM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI0LVEtMTAwMcKmezgwMjU4RjkxLTAwMDAtQ0YxMy04OEQxLTQwMDg0NzAxNDMxM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI0LVEtMTAwMcKmezgwMjU4RjkxLTAwMDAtQ0YxMy04OEQxLTQwMDg0NzAxNDMxM30=,True,False,9.225,parse_timeout>8.0s,0.0,677caf427827548a3c3c7695a597bd91650a0213d22f280a770f657484f09807,287333.0,data\raw\dc_pass_docs\DCEB-2024-Q-1001_Amd1.pdf,,,,
DCKA-2017-B-0059,Parkside Pedestrian Bridge over Kenilworth Avenue and CSXT/WAMATA Tracks,DDOT,DCKA-2017-B-0059_Amd1.pdf,RENLQS0yMDE3LUItMDA1OcKme0YwQTVDRDY4LTAwMDAtQzIxRS05RUVELURCRDBEMDQ5RDcyOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKme0YwQTVDRDY4LTAwMDAtQzIxRS05RUVELURCRDBEMDQ5RDcyOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKme0YwQTVDRDY4LTAwMDAtQzIxRS05RUVELURCRDBEMDQ5RDcyOX0=,True,True,1.363,,0.0,e0ac88bce4fd30b88b0b84bd5917b95a26f55bc085061a52000d87f126c911be,777961.0,data\raw\dc_pass_docs\DCKA-2017-B-0059_Amd1.pdf,,,,
DCKA-2017-B-0059,Parkside Pedestrian Bridge over Kenilworth Avenue and CSXT/WAMATA Tracks,DDOT,DCKA-2017-B-0059_Amd4.pdf,RENLQS0yMDE3LUItMDA1OcKme0EwQTdDRDY4LTAwMDAtQzYxNC04QkMzLTk4NENEQTU5OUNBOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKme0EwQTdDRDY4LTAwMDAtQzYxNC04QkMzLTk4NENEQTU5OUNBOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKme0EwQTdDRDY4LTAwMDAtQzYxNC04QkMzLTk4NENEQTU5OUNBOH0=,True,True,1.415,,0.0,4b07f637064ccb88db160b12652428388613704e7c7b3995dcd0a63739afa4ae,1727897.0,data\raw\dc_pass_docs\DCKA-2017-B-0059_Amd4.pdf,,,,
DCKA-2017-B-0059,Parkside Pedestrian Bridge over Kenilworth Avenue and CSXT/WAMATA Tracks,DDOT,DCKA-2017-B-0059_Amd3.pdf,RENLQS0yMDE3LUItMDA1OcKmezIwQTdDRDY4LTAwMDAtQ0ExRS1BMENBLTE1NzUyQzJENjk2NH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKmezIwQTdDRDY4LTAwMDAtQ0ExRS1BMENBLTE1NzUyQzJENjk2NH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKmezIwQTdDRDY4LTAwMDAtQ0ExRS1BMENBLTE1NzUyQzJENjk2NH0=,True,True,1.368,,0.0,8f94e642f86c14059a98776df1a0c1363f12095c2d4a986de54ef5e66ccb7a8c,121811.0,data\raw\dc_pass_docs\DCKA-2017-B-0059_Amd3.pdf,,,,
DCKA-2017-B-0059,Parkside Pedestrian Bridge over Kenilworth Avenue and CSXT/WAMATA Tracks,DDOT,DCKA-2017-B-0059_Amd2.pdf,RENLQS0yMDE3LUItMDA1OcKmezkwQTZDRDY4LTAwMDAtQ0IxRC04RkQzLURFRTM3QkRFRUJCMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKmezkwQTZDRDY4LTAwMDAtQ0IxRC04RkQzLURFRTM3QkRFRUJCMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE3LUItMDA1OcKmezkwQTZDRDY4LTAwMDAtQ0IxRC04RkQzLURFRTM3QkRFRUJCMH0=,True,True,1.41,,0.0,42e64da378f41a8983044f36fefb6fe4994ac4dde44d65de0a2093a67f32a123,1883072.0,data\raw\dc_pass_docs\DCKA-2017-B-0059_Amd2.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd1.pdf,RENLQS0yMDE4LVEtMDEwN8KmezYwOThDRDY4LTAwMDAtQ0QxMi05NzE4LTBFM0NGNEEzRTNBRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezYwOThDRDY4LTAwMDAtQ0QxMi05NzE4LTBFM0NGNEEzRTNBRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezYwOThDRDY4LTAwMDAtQ0QxMi05NzE4LTBFM0NGNEEzRTNBRn0=,True,True,1.418,,3666.0,3b521794363db903e2a46ff45262ebd70f9531044a327ef8f43a517e528c9bf2,36594.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd1.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd2.pdf,RENLQS0yMDE4LVEtMDEwN8KmezUwOUFDRDY4LTAwMDAtQzExQS1BQTM0LUQyM0IwOTQ3QkVBRH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezUwOUFDRDY4LTAwMDAtQzExQS1BQTM0LUQyM0IwOTQ3QkVBRH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezUwOUFDRDY4LTAwMDAtQzExQS1BQTM0LUQyM0IwOTQ3QkVBRH0=,True,False,9.361,parse_timeout>8.0s,0.0,2a07711fd33deb4b4156e3c9a81563e2bcd4bbd0fbf6317cbc81ef6abab573e6,579473.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd2.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd3.pdf,RENLQS0yMDE4LVEtMDEwN8Kme0UwOUFDRDY4LTAwMDAtQ0MxOC1BQTdCLTIyOEUyRTkxMDkyMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8Kme0UwOUFDRDY4LTAwMDAtQ0MxOC1BQTdCLTIyOEUyRTkxMDkyMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8Kme0UwOUFDRDY4LTAwMDAtQ0MxOC1BQTdCLTIyOEUyRTkxMDkyMn0=,True,True,1.412,,3643.0,415e93ee7cec95f0e5f602460de3a16ee855f78e5ca6f516a84ba3b94207dbd0,35154.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd3.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd4.pdf,RENLQS0yMDE4LVEtMDEwN8KmezcwOUJDRDY4LTAwMDAtQ0UxQS1BNEY5LUQzODM4NkREMTUxNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezcwOUJDRDY4LTAwMDAtQ0UxQS1BNEY5LUQzODM4NkREMTUxNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezcwOUJDRDY4LTAwMDAtQ0UxQS1BNEY5LUQzODM4NkREMTUxNH0=,True,True,1.428,,3539.0,c28b0d95e5178aa8dad5033ee8c176bfb43c7a62c199f2d222edb7b43a1ebade,52575.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd4.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_M.pdf,RENLQS0yMDE4LVEtMDEwN8Kme0MwOTNDRDY4LTAwMDAtQzUxRS1BRTk3LTRDNUY3RkMzNjFBRH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8Kme0MwOTNDRDY4LTAwMDAtQzUxRS1BRTk3LTRDNUY3RkMzNjFBRH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8Kme0MwOTNDRDY4LTAwMDAtQzUxRS1BRTk3LTRDNUY3RkMzNjFBRH0=,True,False,9.193,parse_timeout>8.0s,0.0,4a48da8946606430c81520731c4c48e1688ac8c0104036b33202fe21697534f5,393656.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_M.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd6.pdf,RENLQS0yMDE4LVEtMDEwN8KmezEwOURDRDY4LTAwMDAtQzgxOS04MjI3LUYzN0U1M0Y2QkE4OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezEwOURDRDY4LTAwMDAtQzgxOS04MjI3LUYzN0U1M0Y2QkE4OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezEwOURDRDY4LTAwMDAtQzgxOS04MjI3LUYzN0U1M0Y2QkE4OX0=,True,False,9.236,parse_timeout>8.0s,0.0,27ef64b0bc2c484a0bcce665fb3f72f040fc40649eac5fc20b3d09b205f701fe,477519.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd6.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd7.pdf,RENLQS0yMDE4LVEtMDEwN8KmezkwOURDRDY4LTAwMDAtQ0UxNS04NDk1LTVFOEI3NzdCREVDQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezkwOURDRDY4LTAwMDAtQ0UxNS04NDk1LTVFOEI3NzdCREVDQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezkwOURDRDY4LTAwMDAtQ0UxNS04NDk1LTVFOEI3NzdCREVDQX0=,True,True,1.413,,3776.0,4dbc420d0e6f877408bdfdfc29f37a99c8b8e2e6581c5793907c65e8af301456,37786.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd7.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd8.pdf,RENLQS0yMDE4LVEtMDEwN8KmezEwOUVDRDY4LTAwMDAtQ0IxQS1BRkEwLTMzODQwRTRGOTZDNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezEwOUVDRDY4LTAwMDAtQ0IxQS1BRkEwLTMzODQwRTRGOTZDNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezEwOUVDRDY4LTAwMDAtQ0IxQS1BRkEwLTMzODQwRTRGOTZDNX0=,True,True,1.425,,3576.0,cd1a87f4eaa0fcbf8850877649a805e829dda4ed09955a89125215116e7d4379,30372.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd8.pdf,,,,
DCKA-2018-Q-0107,DC PLUG PMC,DDOT,DCKA-2018-Q-0107_Amd5.pdf,RENLQS0yMDE4LVEtMDEwN8KmezAwOUNDRDY4LTAwMDAtQzAxOC04M0I4LTg3NDQ4N0QwNkY4NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezAwOUNDRDY4LTAwMDAtQzAxOC04M0I4LTg3NDQ4N0QwNkY4NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE4LVEtMDEwN8KmezAwOUNDRDY4LTAwMDAtQzAxOC04M0I4LTg3NDQ4N0QwNkY4NX0=,True,True,1.528,,3960.0,5c34c398cdb660e391413afe30e701e83d36e3faa4c1498b329bfb3fd7a9e05e,38579.0,data\raw\dc_pass_docs\DCKA-2018-Q-0107_Amd5.pdf,,,,
DCKA-2019-B-0005,FY18 Local Sidewalk Restoration Citywide,DDOT,DCKA-2019-B-0005_M.pdf,RENLQS0yMDE5LUItMDAwNcKme0MwQTJDRDY4LTAwMDAtQzkxOS05QjVCLUVFM0FDQkVGQkQ0Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwNcKme0MwQTJDRDY4LTAwMDAtQzkxOS05QjVCLUVFM0FDQkVGQkQ0Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwNcKme0MwQTJDRDY4LTAwMDAtQzkxOS05QjVCLUVFM0FDQkVGQkQ0Nn0=,True,True,1.489,,0.0,db8ff306177171c5b71d710ef7334305baa9468e5cfaa7a3b55b5a03ca1ff649,8806342.0,data\raw\dc_pass_docs\DCKA-2019-B-0005_M.pdf,,,,
DCKA-2019-B-0005,FY18 Local Sidewalk Restoration Citywide,DDOT,DCKA-2019-B-0005_Amd1.pdf,RENLQS0yMDE5LUItMDAwNcKmezQwQTNDRDY4LTAwMDAtQzYxRC05MkE4LUE2OUE0NEFBRUZFNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwNcKmezQwQTNDRDY4LTAwMDAtQzYxRC05MkE4LUE2OUE0NEFBRUZFNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwNcKmezQwQTNDRDY4LTAwMDAtQzYxRC05MkE4LUE2OUE0NEFBRUZFNH0=,True,True,1.404,,0.0,3d990a57856b17884f22e229c39f1619929b8cbf0a72b3f4514c0ee5be85eb43,523872.0,data\raw\dc_pass_docs\DCKA-2019-B-0005_Amd1.pdf,,,,
DCKA-2019-R-0001,Management of the Union Station Bicycle Facility,DDOT,DCKA-2019-R-0001_UPDATED_M.pdf,RENLQS0yMDE5LVItMDAwMcKmezUwQTBDRDY4LTAwMDAtQzUxMS05RTI2LTkwOTQwMDdFNDdGQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LVItMDAwMcKmezUwQTBDRDY4LTAwMDAtQzUxMS05RTI2LTkwOTQwMDdFNDdGQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LVItMDAwMcKmezUwQTBDRDY4LTAwMDAtQzUxMS05RTI2LTkwOTQwMDdFNDdGQ30=,True,False,9.223,parse_timeout>8.0s,0.0,446c66b254b43143425886b4b05c1b3348f8b1078eece459c306e4b9d81cea2a,106716.0,data\raw\dc_pass_docs\DCKA-2019-R-0001_UPDATED_M.pdf,,,,
DCKA-2019-R-0001,Management of the Union Station Bicycle Facility,DDOT,DCKA-2019-R-0001_Amd1.pdf,RENLQS0yMDE5LVItMDAwMcKme0UwQTBDRDY4LTAwMDAtQzQxOS05NzQ2LTAyRjI5RTZBRTA2NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LVItMDAwMcKme0UwQTBDRDY4LTAwMDAtQzQxOS05NzQ2LTAyRjI5RTZBRTA2NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LVItMDAwMcKme0UwQTBDRDY4LTAwMDAtQzQxOS05NzQ2LTAyRjI5RTZBRTA2NX0=,True,True,1.361,,0.0,8026b060bd224b64f658d1e4ea9668f772b8c8dfcf6ad3a0086b70b131167b5f,98169.0,data\raw\dc_pass_docs\DCKA-2019-R-0001_Amd1.pdf,,,,
